MES;DIA_SEMANA;HORA;COD_PROVINCIA;COD_MUNICIPIO;ISLA;ZONA;ZONA_AGRUPADA;CARRETERA;KM;TIPO_VIA;TIPO_ACCIDENTE;NUDO;NUDO_INFO;CARRETERA_CRUCE;CONDICION_FIRME;CONDICION_ILUMINACION;CONDICION_METEO;CONDICION_NIEBLA;CONDICION_VIENTO;VISIB_RESTRINGIDA_POR;TRAZADO_PLANTA
10;6;19;28;28079;;3;2;No inventariada;;9;4;1;2;;1;4;1;;;1;998
10;7;18;28;28079;;3;2;No inventariada;;9;10;1;4;;1;1;1;;;18;998
10;7;16;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
10;7;15;28;28079;;3;2;No inventariada;;9;6;2;;;1;1;1;;;1;998
10;7;22;28;28079;;3;2;No inventariada;;9;10;2;;;2;4;1;;;12;998
10;7;6;28;28079;;3;2;No inventariada;;9;15;1;2;;1;3;1;;;18;998
10;7;4;28;28079;;3;2;No inventariada;;9;6;2;;;1;4;1;;;1;998
10;1;2;28;28079;;3;2;No inventariada;;9;6;2;;;1;4;1;;;1;998
10;7;9;28;28079;;3;2;No inventariada;;9;10;2;;;9;1;1;;;1;998
10;1;8;28;28079;;1;1;M-40;15,615;3;4;2;;;1;1;1;;;1;1
10;1;10;28;28079;;1;1;M-40;0,953;3;15;2;;;1;1;1;;;1;2
10;1;9;28;28079;;1;1;A-1;10,665;3;3;2;;;1;1;1;;;1;2
10;1;8;28;28079;;3;2;No inventariada;;9;3;2;;;1;1;1;;;1;998
10;1;9;28;28079;;3;2;No inventariada;;9;12;1;2;;1;1;1;;;1;998
10;1;10;28;28079;;1;1;M-40;4,9;3;5;2;;;1;1;1;;;1;1
10;1;11;28;28079;;3;2;No inventariada;;9;12;2;;;1;1;1;;;1;998
10;1;9;28;28079;;3;2;No inventariada;;9;2;2;;;1;1;1;;;1;998
10;6;21;28;28079;;3;2;No inventariada;;9;2;1;1;;9;3;2;;;18;998
10;6;15;28;28079;;3;2;No inventariada;;9;10;2;;;1;1;1;;;1;998
10;5;19;28;28079;;3;2;No inventariada;;9;2;2;;;1;3;1;;;1;998
10;1;15;28;28079;;3;2;No inventariada;;9;6;2;;;1;1;1;;;1;998
10;1;14;28;28079;;3;2;No inventariada;;9;2;1;2;;1;1;1;;;1;998
10;1;17;28;28079;;1;1;M-40;56,921;3;3;2;;;1;1;1;;;1;1
10;7;18;28;28079;;3;2;No inventariada;;9;3;1;1;;1;1;1;;;1;998
10;1;16;28;28079;;3;2;No inventariada;;9;4;1;1;;1;1;1;;;1;998
10;1;18;28;28079;;1;1;M-40;18,1;3;3;2;;;1;1;1;;;1;2
10;1;14;28;28079;;3;2;No inventariada;;9;7;2;;;1;1;1;;;1;998
10;4;18;28;28079;;3;2;No inventariada;;9;5;2;;;1;1;1;;;1;998
10;1;18;28;28079;;3;2;No inventariada;;9;4;1;1;;1;1;1;;;1;998
10;1;19;28;28079;;3;2;No inventariada;;9;10;2;;;1;4;1;;;1;998
10;7;18;28;28079;;1;1;M-40;12,5;3;4;2;;;1;4;1;;;1;1
10;1;17;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
10;1;15;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
10;1;18;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
10;1;17;28;28079;;3;2;No inventariada;;9;2;2;;;1;1;1;;;1;998
10;1;19;28;28079;;3;2;No inventariada;;9;2;2;;;1;1;1;;;1;998
10;3;0;28;28079;;3;2;No inventariada;;9;4;1;4;;3;4;3;;;1;998
10;2;3;28;28079;;3;2;No inventariada;;9;16;1;1;;1;4;1;;;18;998
10;1;7;28;28079;;3;2;No inventariada;;9;10;1;4;;1;3;1;;;1;998
10;2;8;28;28079;;1;1;M-40;55;3;5;2;;;1;3;1;;;1;1
10;1;10;28;28079;;3;2;No inventariada;;9;10;2;;;8;1;1;;;1;998
10;1;13;28;28079;;3;2;No inventariada;;9;12;1;2;;1;1;1;;;1;998
10;1;12;28;28079;;3;2;No inventariada;;9;12;1;1;;1;1;1;;;1;998
10;5;10;28;28079;;3;2;No inventariada;;9;2;1;2;;1;1;1;;;1;998
10;2;10;28;28079;;3;2;No inventariada;;9;3;1;1;;1;1;1;;;1;998
10;2;9;28;28079;;3;2;No inventariada;;9;10;2;;;2;1;1;;;1;998
10;5;8;28;28079;;3;2;No inventariada;;9;10;2;;;1;1;1;;;1;998
10;5;11;28;28079;;3;2;No inventariada;;9;3;1;1;;1;1;1;;;1;998
10;2;13;28;28079;;3;2;No inventariada;;9;7;1;1;;1;1;1;;;1;998
10;2;11;28;28079;;3;2;No inventariada;;9;2;1;1;;1;1;1;;;9;998
10;1;15;28;28079;;3;2;No inventariada;;9;7;2;;;1;1;1;;;1;998
10;2;16;28;28079;;1;1;M-40;21,971;3;4;2;;;1;1;1;;;1;1
10;1;19;28;28079;;3;2;No inventariada;;9;3;2;;;1;4;1;;;1;998
10;1;21;28;28079;;3;2;No inventariada;;9;10;2;;;1;4;1;;;1;998
10;2;14;28;28079;;3;2;No inventariada;;9;4;1;2;;1;1;1;;;1;998
10;1;12;28;28079;;3;2;No inventariada;;9;7;1;2;;1;1;1;;;1;998
10;2;15;28;28079;;3;2;No inventariada;;9;10;1;1;;1;1;1;;;1;998
10;2;15;28;28079;;3;2;No inventariada;;9;4;1;10;;1;1;1;;;1;998
10;2;19;28;28079;;1;1;M-50;34,563;2;4;2;;;1;1;1;;;1;1
10;2;18;28;28079;;3;2;No inventariada;;9;7;1;12;;1;1;1;;;1;998
10;5;16;28;28079;;3;2;No inventariada;;9;2;2;;;1;1;1;;;9;998
10;2;17;28;28079;;3;2;No inventariada;;9;2;1;1;;1;1;1;;;1;998
10;2;18;28;28079;;3;2;No inventariada;;9;2;1;4;;1;1;2;;;1;998
10;2;19;28;28079;;3;2;No inventariada;;9;2;1;1;;1;1;1;;;1;998
10;2;20;28;28079;;3;2;No inventariada;;9;4;2;;;1;4;1;;;1;998
10;2;19;28;28079;;3;2;No inventariada;;9;1;2;;;1;1;1;;;9;998
10;2;20;28;28079;;3;2;No inventariada;;9;2;1;1;;1;4;1;;;1;998
10;2;20;28;28079;;3;2;No inventariada;;9;10;2;;;1;4;1;;;1;998
10;2;23;28;28079;;3;2;No inventariada;;9;7;2;;;1;4;1;;;1;998
10;2;21;28;28079;;3;2;No inventariada;;9;2;2;;;1;4;1;;;1;998
10;2;23;28;28079;;3;2;No inventariada;;9;7;1;1;;1;4;1;;;1;998
10;3;5;28;28079;;1;1;M-203;3;6;19;2;;;1;4;1;;;1;1
10;3;7;28;28079;;1;1;M-40;24,1;3;4;2;;;1;4;1;;;1;1
10;3;8;28;28079;;3;2;No inventariada;;9;7;2;;;1;1;1;;;1;998
10;3;10;28;28079;;3;2;No inventariada;;9;2;1;1;;1;1;1;;;1;998
10;3;9;28;28079;;3;2;No inventariada;;9;2;2;;;1;1;1;;;1;998
10;3;9;28;28079;;3;2;No inventariada;;9;4;1;1;;1;1;1;;;1;998
10;3;9;28;28079;;3;2;No inventariada;;9;2;1;1;;1;1;1;;;1;998
10;3;10;28;28079;;3;2;No inventariada;;9;2;1;2;;1;1;1;;;1;998
10;2;19;28;28079;;3;2;No inventariada;;9;4;1;1;;1;1;1;;;1;998
10;3;14;28;28079;;1;1;A-6;8,7;2;4;2;;;1;1;1;;;1;1
10;3;14;28;28079;;3;2;No inventariada;;9;10;2;;;1;1;2;;;1;998
10;3;18;28;28079;;3;2;No inventariada;;9;7;2;;;1;1;1;;;1;998
10;2;20;28;28079;;3;2;No inventariada;;9;4;2;;;1;4;1;;;1;998
10;4;18;28;28079;;3;2;No inventariada;;9;7;2;;;1;1;1;;;1;998
10;3;16;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
10;3;15;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
10;3;18;28;28079;;3;2;No inventariada;;9;4;1;4;;1;1;1;;;1;998
10;3;17;28;28079;;3;2;No inventariada;;9;10;2;;;9;1;1;;;1;998
10;3;19;28;28079;;3;2;No inventariada;;9;7;1;1;;1;1;1;;;1;998
10;3;19;28;28079;;3;2;No inventariada;;9;4;2;;;1;3;1;;;1;998
10;3;17;28;28079;;3;2;No inventariada;;9;2;1;2;;1;1;1;;;2;998
10;3;22;28;28079;;3;2;No inventariada;;9;2;2;;;1;4;1;;;1;998
10;3;6;28;28079;;3;2;No inventariada;;9;12;2;;;1;4;1;;;1;998
10;3;22;28;28079;;3;2;No inventariada;;9;2;1;1;;1;4;1;;;1;998
10;3;22;28;28079;;3;2;No inventariada;;9;10;2;;;1;4;1;;;1;998
10;5;10;28;28079;;3;2;No inventariada;;9;7;1;2;;1;1;1;;;1;998
10;3;8;28;28079;;3;2;No inventariada;;9;16;1;1;;1;4;1;;;7;998
10;3;18;28;28079;;3;2;No inventariada;;9;3;1;2;;1;1;1;;;1;998
10;4;14;28;28079;;3;2;No inventariada;;9;7;1;2;;1;1;1;;;1;998
10;4;14;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
10;3;21;28;28079;;3;2;No inventariada;;9;2;1;1;;1;4;1;;;1;998
10;4;15;28;28079;;3;2;No inventariada;;9;3;1;12;;1;1;1;;;1;998
10;4;14;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
10;3;21;28;28079;;3;2;No inventariada;;9;3;1;4;;1;4;1;;;1;998
10;4;16;28;28079;;3;2;No inventariada;;9;2;1;5;;1;1;1;;;1;998
10;4;16;28;28079;;3;2;No inventariada;;9;10;2;;;1;1;1;;;1;998
10;2;20;28;28079;;3;2;No inventariada;;9;16;1;4;;1;4;1;;;1;998
10;4;17;28;28079;;3;2;No inventariada;;9;2;1;2;;1;1;1;;1;1;998
10;4;15;28;28079;;3;2;No inventariada;;9;3;2;;;1;1;1;;;1;998
10;4;17;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
10;4;16;28;28079;;3;2;No inventariada;;9;10;2;;;1;1;1;;;1;998
10;3;16;28;28079;;3;2;No inventariada;;9;12;1;5;;1;1;1;;;1;998
10;3;20;28;28079;;3;2;No inventariada;;9;7;2;;;1;4;1;;;1;998
10;4;19;28;28079;;3;2;No inventariada;;9;15;2;;;1;1;1;;;1;998
10;4;18;28;28079;;3;2;No inventariada;;9;7;2;;;1;1;1;;;18;998
10;2;19;28;28079;;3;2;No inventariada;;9;2;1;1;;1;1;1;;;2;998
10;4;21;28;28079;;1;1;A-3;8,7;3;10;2;;;1;4;1;;;1;1
10;4;20;28;28079;;3;2;No inventariada;;9;4;2;;;1;4;1;;;1;998
10;4;20;28;28079;;3;2;No inventariada;;9;2;1;1;;1;4;1;;;1;998
10;1;7;28;28079;;3;2;No inventariada;;9;1;1;1;;1;4;1;;;1;998
10;4;12;28;28079;;3;2;No inventariada;;9;10;1;2;;1;1;2;;;1;998
9;6;12;28;28079;;3;2;No inventariada;;9;10;1;1;;1;1;1;;;1;998
10;3;12;28;28079;;3;2;No inventariada;;9;15;2;;;1;1;1;;;1;998
10;4;11;28;28079;;3;2;No inventariada;;9;3;1;1;;1;1;2;;;1;998
10;3;13;28;28079;;3;2;No inventariada;;9;10;2;;;1;1;1;;;1;998
10;5;7;28;28079;;1;1;A-3;7,135;3;3;1;2;M-40;1;4;1;;;1;1
10;3;9;28;28079;;3;2;No inventariada;;9;7;2;;;1;1;1;;;1;998
10;4;8;28;28079;;3;2;No inventariada;;9;10;2;;;1;3;1;;;1;998
10;2;11;28;28079;;3;2;No inventariada;;9;7;2;;;1;1;1;;;1;998
10;5;9;28;28079;;3;2;No inventariada;;9;10;2;;;1;1;2;;;1;998
10;4;7;28;28079;;3;2;No inventariada;;9;2;1;2;;1;4;1;;;1;998
10;5;10;28;28079;;3;2;No inventariada;;9;12;2;;;3;1;3;;;18;998
10;5;10;28;28079;;3;2;No inventariada;;9;2;1;2;;3;1;3;;;1;998
10;5;9;28;28079;;3;2;No inventariada;;9;4;1;1;;1;1;1;;;1;998
10;5;10;28;28079;;3;2;No inventariada;;9;12;1;1;;3;1;3;;;1;998
10;5;14;28;28079;;3;2;No inventariada;;9;2;1;4;;3;1;2;;;1;998
10;2;21;28;28079;;3;2;No inventariada;;9;2;1;2;;1;4;7;;;18;998
10;5;14;28;28079;;3;2;No inventariada;;9;7;2;;;1;1;2;;;18;998
10;4;14;28;28079;;3;2;No inventariada;;9;10;2;;;1;1;1;;;1;998
10;5;15;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;2;;;1;998
10;5;14;28;28079;;3;2;No inventariada;;9;4;1;4;;3;1;2;;;1;998
10;5;14;28;28079;;3;2;No inventariada;;9;2;1;1;;1;1;2;;;1;998
10;5;16;28;28079;;3;2;No inventariada;;9;10;2;;;3;1;2;;;1;998
10;5;14;28;28079;;3;2;No inventariada;;9;2;1;1;;1;1;1;;;1;998
10;5;14;28;28079;;3;2;No inventariada;;9;2;1;2;;3;1;3;;;1;998
10;5;13;28;28079;;3;2;No inventariada;;9;15;1;1;;1;1;2;;;1;998
10;4;21;28;28079;;3;2;No inventariada;;9;4;2;;;1;3;1;;;1;998
10;5;20;28;28079;;3;2;No inventariada;;9;4;1;2;;1;3;1;;;1;998
10;5;22;28;28079;;3;2;No inventariada;;9;10;2;;;1;4;1;;;1;998
10;6;1;28;28079;;3;2;No inventariada;;9;10;2;;;1;4;1;;;1;998
10;6;0;28;28079;;3;2;No inventariada;;9;2;1;1;;1;4;1;;;1;998
10;6;0;28;28079;;3;2;No inventariada;;9;9;2;;;1;4;1;;;1;998
10;6;4;28;28079;;3;2;No inventariada;;9;7;2;;;3;4;1;;;11;998
10;6;8;28;28079;;3;2;No inventariada;;9;4;1;1;;1;1;1;;;1;998
10;6;11;28;28079;;3;2;No inventariada;;9;4;1;1;;1;1;1;;;1;998
10;3;11;28;28079;;3;2;No inventariada;;9;5;1;2;;3;1;2;;;1;998
10;6;12;28;28079;;3;2;No inventariada;;9;10;1;1;;1;1;1;;;1;998
10;6;9;28;28079;;3;2;No inventariada;;9;12;1;2;;1;1;2;;;1;998
10;6;12;28;28079;;3;2;No inventariada;;9;7;2;;;1;1;1;;;1;998
10;6;13;28;28079;;1;1;A-2;11,968;3;5;2;;;1;1;2;;;1;1
10;6;14;28;28079;;3;2;No inventariada;;9;10;2;;;1;1;1;;;1;998
10;5;18;28;28079;;3;2;No inventariada;;9;4;1;1;;1;1;2;;;1;998
10;6;16;28;28079;;3;2;No inventariada;;9;10;2;;;1;1;1;;;18;998
10;6;14;28;28079;;3;2;No inventariada;;9;10;1;5;;1;1;1;;;1;998
10;5;14;28;28079;;3;2;No inventariada;;9;7;1;2;;1;1;2;;;1;998
10;6;17;28;28079;;3;2;No inventariada;;9;2;2;;;1;1;2;;;1;998
10;6;18;28;28079;;3;2;No inventariada;;9;10;2;;;1;1;2;;;1;998
10;6;18;28;28079;;3;2;No inventariada;;9;7;1;4;;3;1;2;;;1;998
10;6;19;28;28079;;3;2;No inventariada;;9;7;1;1;;1;1;2;;;1;998
10;6;21;28;28079;;3;2;No inventariada;;9;3;1;1;;1;4;1;;;1;998
10;6;18;28;28079;;3;2;No inventariada;;9;2;1;1;;1;1;2;;;1;998
10;6;22;28;28079;;3;2;No inventariada;;9;2;1;1;;1;4;1;;;1;998
10;7;1;28;28079;;3;2;No inventariada;;9;2;1;2;;1;4;2;;;1;998
10;7;5;28;28079;;3;2;No inventariada;;9;4;1;4;;1;4;1;;;1;998
10;5;12;28;28079;;3;2;No inventariada;;9;2;2;;;1;1;1;;;18;998
10;7;7;28;28079;;3;2;No inventariada;;9;2;1;5;;1;3;1;;;1;998
10;7;8;28;28079;;3;2;No inventariada;;9;10;1;1;;3;1;1;;;1;998
10;5;15;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;2;;;18;998
10;7;9;28;28079;;3;2;No inventariada;;9;2;1;5;;1;1;1;;;6;998
10;6;13;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
10;6;0;28;28079;;3;2;No inventariada;;9;2;1;1;;1;1;1;;;1;998
10;7;12;28;28079;;1;1;M-40;9;3;4;2;;;1;1;1;;;1;4
10;7;12;28;28079;;3;2;No inventariada;;9;3;1;1;;1;1;2;;;1;998
10;6;19;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
10;6;14;28;28079;;3;2;No inventariada;;9;4;1;1;;1;1;1;;;1;998
10;6;21;28;28079;;3;2;No inventariada;;9;2;1;1;;1;4;1;;;1;998
10;7;16;28;28079;;3;2;No inventariada;;9;7;1;1;;1;1;1;;;10;998
10;6;20;28;28079;;3;2;No inventariada;;9;6;1;2;;1;3;1;;;1;998
10;6;20;28;28079;;3;2;No inventariada;;9;12;1;1;;1;4;1;;;1;998
10;7;17;28;28079;;3;2;No inventariada;;9;2;1;2;;1;1;1;;;18;998
10;7;17;28;28079;;3;2;No inventariada;;9;7;2;;;1;1;1;;;9;998
10;7;17;28;28079;;3;2;No inventariada;;9;2;2;;;1;1;1;;;1;998
10;5;21;28;28079;;3;2;No inventariada;;9;5;2;;;1;4;1;;;1;998
10;7;20;28;28079;;3;2;No inventariada;;9;2;1;1;;1;4;1;;;18;998
10;7;20;28;28079;;1;1;M-40;21,783;3;4;2;;;3;3;7;;;1;1
10;5;15;28;28079;;3;2;No inventariada;;9;4;2;;;3;1;2;;;18;998
10;7;17;28;28079;;3;2;No inventariada;;9;7;1;4;;1;1;1;;;1;998
10;7;22;28;28079;;3;2;No inventariada;;9;2;1;2;;3;4;2;;;1;998
10;4;1;28;28079;;3;2;No inventariada;;9;2;2;;;4;4;4;;;5;998
10;7;22;28;28079;;3;2;No inventariada;;9;10;2;;;3;4;3;;;1;998
10;7;6;28;28079;;3;2;No inventariada;;9;10;2;;;1;4;1;;;1;998
10;1;6;28;28079;;1;1;M-14;2,176;2;5;2;;;3;4;2;;;1;1
10;4;8;28;28079;;3;2;No inventariada;;9;4;1;2;;1;1;2;;;1;998
10;1;7;28;28079;;3;2;No inventariada;;9;10;2;;;3;4;3;;;1;998
10;6;10;28;28079;;3;2;No inventariada;;9;7;2;;;1;1;1;;;1;998
10;5;13;28;28079;;3;2;No inventariada;;9;2;2;;;1;1;3;;;1;998
10;1;9;28;28079;;3;2;No inventariada;;9;4;2;;;3;1;1;;;1;998
10;1;8;28;28079;;3;2;No inventariada;;9;7;2;;;1;1;1;;;6;998
10;1;9;28;28079;;3;2;No inventariada;;9;7;1;2;;3;1;1;;;1;998
10;1;10;28;28079;;3;2;No inventariada;;9;10;2;;;1;1;1;;;1;998
10;6;13;28;28079;;3;2;No inventariada;;9;10;2;;;1;1;1;;;1;998
10;4;11;28;28079;;3;2;No inventariada;;9;4;1;1;;1;1;2;;;1;998
10;1;9;28;28079;;3;2;No inventariada;;9;7;2;;;1;1;1;;;9;998
10;1;8;28;28079;;3;2;No inventariada;;9;10;2;;;3;1;1;;;1;998
10;1;9;28;28079;;3;2;No inventariada;;9;2;1;1;;3;1;1;;;1;998
10;1;10;28;28079;;3;2;No inventariada;;9;2;1;1;;1;1;1;;;1;998
10;1;10;28;28079;;3;2;No inventariada;;9;7;1;1;;1;1;1;;;7;998
10;1;9;28;28079;;3;2;No inventariada;;9;2;1;1;;1;1;1;;;1;998
10;1;12;28;28079;;3;2;No inventariada;;9;2;1;1;;1;1;1;;;1;998
10;7;21;28;28079;;3;2;No inventariada;;9;2;1;1;;3;4;3;;;18;998
10;1;15;28;28079;;3;2;No inventariada;;9;4;1;2;;1;1;1;;;1;998
10;4;15;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
10;1;14;28;28079;;3;2;No inventariada;;9;4;1;1;;1;1;1;;;1;998
10;1;17;28;28079;;3;2;No inventariada;;9;16;1;2;;1;1;1;;;1;998
10;1;14;28;28079;;3;2;No inventariada;;9;10;2;;;1;1;1;;;1;998
10;1;15;28;28079;;3;2;No inventariada;;9;7;2;;;1;1;1;;;9;998
10;1;19;28;28079;;1;1;A-3;8,506;3;4;2;;;1;4;1;;;1;1
10;1;17;28;28079;;3;2;No inventariada;;9;2;1;4;;1;1;1;;;18;998
10;1;15;28;28079;;3;2;No inventariada;;9;7;2;;;1;1;1;;;9;998
4;7;17;28;28079;;3;2;No inventariada;;9;10;2;;;1;1;2;;;1;998
10;1;18;28;28079;;3;2;No inventariada;;9;10;2;;;1;4;1;;;1;998
10;5;14;28;28079;;3;2;No inventariada;;9;10;1;2;;3;1;3;;;1;998
10;7;21;28;28079;;3;2;No inventariada;;9;6;2;;;3;4;3;;1;5;998
10;1;19;28;28079;;3;2;No inventariada;;9;2;2;;;1;4;1;;;1;998
10;1;17;28;28079;;3;2;No inventariada;;9;2;1;2;;1;1;1;;;9;998
10;1;20;28;28079;;3;2;No inventariada;;9;4;2;;;3;4;2;;;1;998
10;3;22;28;28079;;3;2;No inventariada;;9;2;1;1;;1;1;1;;;1;998
10;1;23;28;28079;;3;2;No inventariada;;9;2;1;2;;1;4;1;;;16;998
10;1;22;28;28079;;3;2;No inventariada;;9;10;1;12;;1;4;2;;;1;998
10;2;2;28;28079;;3;2;No inventariada;;9;10;2;;;1;4;2;;;1;998
10;1;11;28;28079;;3;2;No inventariada;;9;2;1;1;;1;1;1;;;1;998
10;2;8;28;28079;;1;1;M-11;3,726;2;16;2;;;3;1;3;;;1;2
10;6;14;28;28079;;3;2;No inventariada;;9;5;2;;;1;3;1;;;1;998
10;2;8;28;28079;;3;2;No inventariada;;9;2;1;5;;3;3;3;;;1;998
10;2;9;28;28079;;1;1;M-40;15,605;8;10;2;;;3;1;3;;;1;1
10;2;9;28;28079;;3;2;No inventariada;;9;4;2;;;3;1;3;;;1;998
10;2;7;28;28079;;3;2;No inventariada;;9;15;2;;;1;1;4;;;1;998
10;2;9;28;28079;;3;2;No inventariada;;9;2;2;;;3;1;3;;;1;998
10;2;10;28;28079;;3;2;No inventariada;;9;10;2;;;3;1;3;;;1;998
10;2;9;28;28079;;3;2;No inventariada;;9;6;1;2;;1;1;2;;;1;998
10;1;9;28;28079;;3;2;No inventariada;;9;4;1;4;;1;1;1;;;1;998
10;4;19;28;28079;;1;1;M-50;29,3;2;3;2;;;1;6;2;;;1;1
10;1;10;28;28079;;3;2;No inventariada;;9;3;2;;;1;1;1;;;1;998
10;2;13;28;28079;;3;2;No inventariada;;9;4;2;;;3;1;2;;;1;998
10;1;10;28;28079;;3;2;No inventariada;;9;10;1;4;;1;1;1;;;1;998
10;2;14;28;28079;;3;2;No inventariada;;9;2;1;1;;1;1;3;;;18;998
10;2;15;28;28079;;3;2;No inventariada;;9;3;2;;;3;1;3;;;9;998
10;2;14;28;28079;;3;2;No inventariada;;9;4;1;2;;3;1;3;;;1;998
10;2;14;28;28079;;3;2;No inventariada;;9;2;1;1;;3;1;3;;;1;998
10;2;15;28;28079;;3;2;No inventariada;;9;6;2;;;3;4;3;;;1;998
10;2;15;28;28079;;3;2;No inventariada;;9;10;2;;;3;1;3;;;1;998
10;2;16;28;28079;;3;2;No inventariada;;9;12;1;2;;3;1;2;;;1;998
10;2;14;28;28079;;3;2;No inventariada;;9;2;1;2;;3;1;2;;;1;998
10;1;21;28;28079;;3;2;No inventariada;;9;2;1;1;;1;3;2;;;1;998
10;7;18;28;28079;;3;2;No inventariada;;9;7;1;1;;1;1;2;;;1;998
10;2;18;28;28079;;3;2;No inventariada;;9;10;2;;;3;4;4;;;5;998
10;2;16;28;28079;;3;2;No inventariada;;9;10;1;1;;3;1;3;;;18;998
10;1;21;28;28079;;3;2;No inventariada;;9;10;2;;;1;4;1;;;1;998
10;2;19;28;28079;;3;2;No inventariada;;9;7;2;;;3;4;3;;;5;998
10;2;19;28;28079;;3;2;No inventariada;;9;7;2;;;3;2;3;;;1;998
10;2;19;28;28079;;3;2;No inventariada;;9;5;2;;;3;4;3;;;1;998
10;2;20;28;28079;;3;2;No inventariada;;9;7;2;;;3;4;3;;;1;998
10;2;20;28;28079;;3;2;No inventariada;;9;2;1;1;;3;4;3;;;1;998
10;2;21;28;28079;;3;2;No inventariada;;9;10;1;1;;3;4;3;;;18;998
10;2;20;28;28079;;3;2;No inventariada;;9;12;1;1;;3;4;3;;;5;998
10;2;20;28;28079;;3;2;No inventariada;;9;2;1;2;;3;4;3;;;5;998
10;2;22;28;28079;;3;2;No inventariada;;9;10;1;1;;3;4;4;;1;5;998
10;2;22;28;28079;;3;2;No inventariada;;9;6;2;;;4;4;4;;;5;998
10;2;14;28;28079;;3;2;No inventariada;;9;4;1;12;;3;1;4;;;5;998
10;3;7;28;28079;;3;2;No inventariada;;9;3;2;;;3;2;2;;;1;998
10;3;8;28;28079;;3;2;No inventariada;;9;7;1;5;;3;1;1;;;1;998
10;3;7;28;28079;;3;2;No inventariada;;9;12;1;5;;3;2;2;;;1;998
10;3;9;28;28079;;3;2;No inventariada;;9;4;2;;;3;1;2;;;1;998
10;2;14;28;28079;;3;2;No inventariada;;9;10;2;;;3;1;3;;;1;998
10;3;9;28;28079;;3;2;No inventariada;;9;19;1;1;;3;1;2;;;1;998
10;3;9;28;28079;;3;2;No inventariada;;9;3;1;4;;3;1;1;;;1;998
10;3;9;28;28079;;3;2;No inventariada;;9;10;2;;;3;1;2;;;1;998
10;2;10;28;28079;;3;2;No inventariada;;9;7;2;;;3;1;3;;;1;998
10;3;11;28;28079;;3;2;No inventariada;;9;3;1;4;;1;1;1;;;1;998
10;3;12;28;28079;;3;2;No inventariada;;9;3;2;;;3;1;2;;;18;998
10;3;12;28;28079;;3;2;No inventariada;;9;7;2;;;1;1;1;;;1;998
10;3;14;28;28079;;3;2;No inventariada;;9;10;2;;;1;1;1;;;1;998
10;3;14;28;28079;;3;2;No inventariada;;9;10;1;4;;1;1;1;;;1;998
10;3;15;28;28079;;3;2;No inventariada;;9;4;1;2;;1;1;1;;;1;998
10;3;17;28;28079;;3;2;No inventariada;;9;7;2;;;1;1;1;;;1;998
10;3;16;28;28079;;3;2;No inventariada;;9;2;1;4;;1;1;1;;;1;998
10;3;17;28;28079;;3;2;No inventariada;;9;7;2;;;1;1;2;;;1;998
10;2;21;28;28079;;3;2;No inventariada;;9;3;2;;;1;3;1;;;1;998
10;3;15;28;28079;;3;2;No inventariada;;9;2;2;;;1;1;1;;;18;998
10;3;19;28;28079;;3;2;No inventariada;;9;4;1;2;;1;3;1;;;1;998
10;3;18;28;28079;;3;2;No inventariada;;9;12;1;1;;1;4;1;;;1;998
10;3;18;28;28079;;3;2;No inventariada;;9;2;1;1;;1;4;1;;;1;998
10;2;20;28;28079;;3;2;No inventariada;;9;1;1;1;;3;4;2;;;1;998
10;4;20;28;28079;;3;2;No inventariada;;9;4;2;;;1;4;1;;;1;998
10;3;19;28;28079;;3;2;No inventariada;;9;2;1;1;;1;4;1;;;1;998
10;3;22;28;28079;;3;2;No inventariada;;9;6;1;1;;1;4;1;;;1;998
10;3;23;28;28079;;3;2;No inventariada;;9;3;1;1;;1;4;1;;;1;998
10;3;20;28;28079;;3;2;No inventariada;;9;10;2;;;1;5;1;;;17;998
10;3;13;28;28079;;3;2;No inventariada;;9;2;1;2;;1;1;1;;;1;998
10;7;14;28;28079;;3;2;No inventariada;;9;2;1;1;;1;1;1;;;1;998
10;4;7;28;28079;;3;2;No inventariada;;9;4;2;;;1;1;1;;;1;998
10;3;8;28;28079;;3;2;No inventariada;;9;12;1;1;;1;2;1;;;1;998
10;4;8;28;28079;;3;2;No inventariada;;9;3;2;;;1;1;1;;;18;998
10;4;8;28;28079;;3;2;No inventariada;;9;12;2;;;1;4;1;;;1;998
10;3;14;28;28079;;3;2;No inventariada;;9;10;2;;;1;1;1;;;1;998
