Coordenada_UTM_X_ED50,Coordenada_UTM_Y_ED50,Longitud_WGS84,Latitud_WGS84
428561.029,4580768.458,2.14460172,41.3734165
428235.71,4586046.197,2.14008609,41.4209221
428235.71,4586046.197,2.14008609,41.4209221
428235.71,4586046.197,2.14008609,41.4209221
427986.032,4582039.524,2.13757549,41.38481326
427986.032,4582039.524,2.13757549,41.38481326
431274.055,4584558.517,2.17661079,41.40778884
431274.055,4584558.517,2.17661079,41.40778884
428585.976,4581366.457,2.14482952,41.37880469
428585.976,4581366.457,2.14482952,41.37880469
430992.197,4584476.257,2.17324825,41.40702379
430992.197,4584476.257,2.17324825,41.40702379
432968.51,4589200.555,2.19636698,41.44974143
432968.51,4589200.555,2.19636698,41.44974143
433070.663,4582462.987,2.19833586,41.38906663
431293.948,4581061.374,2.17724572,41.3762928
431302.276,4580803.952,2.17737449,41.37397498
431302.276,4580803.952,2.17737449,41.37397498
431867.878,4587610.374,2.18337081,41.43532651
431867.878,4587610.374,2.18337081,41.43532651
431867.878,4587610.374,2.18337081,41.43532651
431958.965,4582933.384,2.18498728,41.39321004
431958.965,4582933.384,2.18498728,41.39321004
428842.038,4581038.14,2.14793003,41.37587034
430310.815,4583051.566,2.16526093,41.39413326
430310.815,4583051.566,2.16526093,41.39413326
433532.626,4586021.374,2.20346988,41.42115445
433532.626,4586021.374,2.20346988,41.42115445
430149.499,4579103.997,2.16378666,41.35856469
430149.499,4579103.997,2.16378666,41.35856469
430414.015,4582990.45,2.16650231,41.39359175
430414.015,4582990.45,2.16650231,41.39359175
427714.159,4585334.953,2.13393052,41.41446946
427714.159,4585334.953,2.13393052,41.41446946
427714.159,4585334.953,2.13393052,41.41446946
431595.901,4584325.817,2.18048742,41.40572046
431595.901,4584325.817,2.18048742,41.40572046
429405.447,4588011.508,2.15385298,41.43872655
429405.447,4588011.508,2.15385298,41.43872655
429173.978,4582876.378,2.15168413,41.39245603
429173.978,4582876.378,2.15168413,41.39245603
429836.053,4582774.512,2.15961458,41.39159663
429836.053,4582774.512,2.15961458,41.39159663
427335.747,4581467.317,2.12986747,41.37960111
427335.747,4581467.317,2.12986747,41.37960111
433118.072,4589134.775,2.19816467,41.44916146
433118.072,4589134.775,2.19816467,41.44916146
433118.072,4589134.775,2.19816467,41.44916146
431038.115,4582540.631,2.17401815,41.38959415
431038.115,4582540.631,2.17401815,41.38959415
429512.941,4582070.13,2.15583212,41.38522422
429512.941,4582070.13,2.15583212,41.38522422
429512.941,4582070.13,2.15583212,41.38522422
429132.409,4583853.739,2.15107249,41.40125511
429132.409,4583853.739,2.15107249,41.40125511
431457.138,4583406.898,2.17893153,41.3974322
431457.138,4583406.898,2.17893153,41.3974322
428283.938,4582019.174,2.14114052,41.3846566
428283.938,4582019.174,2.14114052,41.3846566
431735.719,4588048.318,2.18173959,41.43925968
431735.719,4588048.318,2.18173959,41.43925968
430529.918,4583386.1,2.16784316,41.39716526
429586.389,4583215.617,2.15657724,41.39554767
429586.389,4583215.617,2.15657724,41.39554767
429586.389,4583215.617,2.15657724,41.39554767
429586.389,4583215.617,2.15657724,41.39554767
429586.389,4583215.617,2.15657724,41.39554767
431076.53,4583033.397,2.17442149,41.39403565
431076.53,4583033.397,2.17442149,41.39403565
427992.001,4584009.75,2.13741248,41.40255886
427992.001,4584009.75,2.13741248,41.40255886
431246.499,4583153.045,2.17644084,41.39512783
431246.499,4583153.045,2.17644084,41.39512783
431246.499,4583153.045,2.17644084,41.39512783
433346.831,4589083.784,2.20090875,41.44872123
432826.97,4582277.954,2.19544186,41.38737975
432826.97,4582277.954,2.19544186,41.38737975
432826.97,4582277.954,2.19544186,41.38737975
429002.185,4583024.82,2.14961202,41.39377784
429002.185,4583024.82,2.14961202,41.39377784
431735.512,4586375.418,2.18192616,41.42419244
431735.512,4586375.418,2.18192616,41.42419244
432228.272,4583578.714,2.18813608,41.3990451
432228.272,4583578.714,2.18813608,41.3990451
430369.225,4586847.531,2.16552248,41.42832726
430369.225,4586847.531,2.16552248,41.42832726
430931.901,4582397.171,2.17276422,41.38829293
430931.901,4582397.171,2.17276422,41.38829293
427681.983,4583578.125,2.13375559,41.39864354
427681.983,4583578.125,2.13375559,41.39864354
430930.384,4581693.077,2.17282639,41.38195123
430930.384,4581693.077,2.17282639,41.38195123
429698.263,4588071.047,2.15735072,41.4392885
429698.263,4588071.047,2.15735072,41.4392885
430523.069,4580901.511,2.16804632,41.37478673
430523.069,4580901.511,2.16804632,41.37478673
431540.22,4584113.64,2.17984533,41.4038047
431540.22,4584113.64,2.17984533,41.4038047
431540.22,4584113.64,2.17984533,41.4038047
431540.22,4584113.64,2.17984533,41.4038047
431540.22,4584113.64,2.17984533,41.4038047
431540.22,4584113.64,2.17984533,41.4038047
429382.371,4586268.453,2.15378054,41.42302553
429382.371,4586268.453,2.15378054,41.42302553
430921.311,4587624.545,2.17204042,41.43537323
428786.331,4583714.554,2.14694912,41.39997092
428786.331,4583714.554,2.14694912,41.39997092
431921.891,4584644.088,2.18435137,41.40861472
431921.891,4584644.088,2.18435137,41.40861472
431946.949,4585099.154,2.18459994,41.41271548
429674.734,4583838.639,2.15756152,41.40116675
429674.734,4583838.639,2.15756152,41.40116675
427557.222,4582526.092,2.13238919,41.38915707
427557.222,4582526.092,2.13238919,41.38915707
427557.222,4582526.092,2.13238919,41.38915707
431923.526,4581769.697,2.18469426,41.38272602
431923.526,4581769.697,2.18469426,41.38272602
432583.219,4581468.304,2.19261686,41.38006703
432583.219,4581468.304,2.19261686,41.38006703
432598.945,4588910.201,2.19197534,41.44709534
432598.945,4588910.201,2.19197534,41.44709534
431678.587,4587031.017,2.18117085,41.43009235
431678.587,4587031.017,2.18117085,41.43009235
431678.587,4587031.017,2.18117085,41.43009235
433406.969,4582829.315,2.20231773,41.39239399
433406.969,4582829.315,2.20231773,41.39239399
433406.969,4582829.315,2.20231773,41.39239399
433406.969,4582829.315,2.20231773,41.39239399
433406.969,4582829.315,2.20231773,41.39239399
429362.79,4582875.786,2.15394245,41.39246731
429362.79,4582875.786,2.15394245,41.39246731
429703.051,4586093.1,2.15763817,41.42147433
429703.051,4586093.1,2.15763817,41.42147433
430698.553,4584185.004,2.16976873,41.40437529
430698.553,4584185.004,2.16976873,41.40437529
430698.553,4584185.004,2.16976873,41.40437529
430119.023,4584204.738,2.1628338,41.40450284
430119.023,4584204.738,2.1628338,41.40450284
428665.974,4587115.347,2.14510822,41.43058982
428665.974,4587115.347,2.14510822,41.43058982
428564.958,4586831.806,2.14393285,41.42802711
428564.958,4586831.806,2.14393285,41.42802711
428564.958,4586831.806,2.14393285,41.42802711
431768.444,4585618.907,2.18240563,41.41738158
431768.444,4585618.907,2.18240563,41.41738158
431768.444,4585618.907,2.18240563,41.41738158
426110.078,4581863.973,2.11516269,41.38306193
430993.374,4584658.47,2.17324153,41.40866503
430993.374,4584658.47,2.17324153,41.40866503
426848.158,4584681.179,2.12364851,41.4085028
426848.158,4584681.179,2.12364851,41.4085028
433198.239,4583381.628,2.19976026,41.39735121
433198.239,4583381.628,2.19976026,41.39735121
430411.846,4582420.48,2.16654189,41.38845802
429801.81,4580168.133,2.15950711,41.3681188
429801.81,4580168.133,2.15950711,41.3681188
429801.81,4580168.133,2.15950711,41.3681188
428270.55,4584213.391,2.14072038,41.40441788
428270.55,4584213.391,2.14072038,41.40441788
428613.675,4580152.788,2.14530374,41.36787604
428613.675,4580152.788,2.14530374,41.36787604
428613.675,4580152.788,2.14530374,41.36787604
426425.329,4575836.754,2.11966384,41.32880592
426425.329,4575836.754,2.11966384,41.32880592
430748.018,4580935.138,2.17073223,41.37510901
430748.018,4580935.138,2.17073223,41.37510901
430748.018,4580935.138,2.17073223,41.37510901
431242.622,4580854.666,2.17665545,41.37442665
431242.622,4580854.666,2.17665545,41.37442665
429684.854,4581708.845,2.15792997,41.3819853
429684.854,4581708.845,2.15792997,41.3819853
429684.854,4581708.845,2.15792997,41.3819853
429544.563,4582114.924,2.15620507,41.38563044
429544.563,4582114.924,2.15620507,41.38563044
432312.241,4583291.52,2.18917261,41.3964655
427420.283,4581561.467,2.13086705,41.38045671
427420.283,4581561.467,2.13086705,41.38045671
428075.877,4584533.26,2.13835357,41.40728141
428075.877,4584533.26,2.13835357,41.40728141
428473.451,4583594.921,2.1432207,41.39886565
428473.451,4583594.921,2.1432207,41.39886565
428473.451,4583594.921,2.1432207,41.39886565
428665.999,4584343.609,2.14543557,41.40562591
428665.999,4584343.609,2.14543557,41.40562591
433339.26,4582749.764,2.20151667,41.39167188
425510.262,4581363.36,2.10805137,41.37849779
430900.694,4582898.468,2.17233378,41.39280528
430900.694,4582898.468,2.17233378,41.39280528
431124.656,4587902.658,2.17444239,41.43789557
431124.656,4587902.658,2.17444239,41.43789557
431061.647,4586580.352,2.17383915,41.42598063
431061.647,4586580.352,2.17383915,41.42598063
427891.785,4583865.873,2.13623083,41.40125402
427891.785,4583865.873,2.13623083,41.40125402
430121.355,4582099.833,2.16310473,41.38554485
430121.355,4582099.833,2.16310473,41.38554485
425793.299,4582753.621,2.11126546,41.39104543
425793.299,4582753.621,2.11126546,41.39104543
425631.662,4582032.657,2.10942084,41.38453709
425631.662,4582032.657,2.10942084,41.38453709
428674.991,4581435.242,2.14588584,41.37943211
428674.991,4581435.242,2.14588584,41.37943211
433280.243,4588251.384,2.20020363,41.44121854
431362.474,4583277.258,2.17781393,41.3962565
431362.474,4583277.258,2.17781393,41.3962565
427564.461,4584379.091,2.13225397,41.40584692
427564.461,4584379.091,2.13225397,41.40584692
427381.028,4581010.596,2.13046368,41.37549168
427381.028,4581010.596,2.13046368,41.37549168
428644.451,4584237.466,2.14519033,41.40466801
428644.451,4584237.466,2.14519033,41.40466801
432990.873,4582346.818,2.19739444,41.38801367
432990.873,4582346.818,2.19739444,41.38801367
432990.873,4582346.818,2.19739444,41.38801367
433421.633,4589025.609,2.2018106,41.44820348
433421.633,4589025.609,2.2018106,41.44820348
433421.633,4589025.609,2.2018106,41.44820348
427313.001,4581276.701,2.12961835,41.37788224
427313.001,4581276.701,2.12961835,41.37788224
427313.001,4581276.701,2.12961835,41.37788224
432395.728,4582825.005,2.19022333,41.39227075
432395.728,4582825.005,2.19022333,41.39227075
432216.455,4583977.059,2.1879501,41.40263188
426706.404,4582364.534,2.12223326,41.38762486
428642.394,4581346.369,2.14550653,41.37862877
428642.394,4581346.369,2.14550653,41.37862877
431876.16,4581706.101,2.18413498,41.38214921
431876.16,4581706.101,2.18413498,41.38214921
431366.444,4586336.944,2.17751417,41.42381445
431366.444,4586336.944,2.17751417,41.42381445
430043.223,4583184.952,2.16204494,41.39531138
430043.223,4583184.952,2.16204494,41.39531138
428148.699,4579902.306,2.13977427,41.36557864
428148.699,4579902.306,2.13977427,41.36557864
427206.997,4582445.169,2.12821035,41.38839659
427206.997,4582445.169,2.12821035,41.38839659
428006.1,4582683.058,2.13773896,41.39061112
428006.1,4582683.058,2.13773896,41.39061112
431468.574,4582749.523,2.17914275,41.39151239
431468.574,4582749.523,2.17914275,41.39151239
431468.574,4582749.523,2.17914275,41.39151239
426649.365,4582527.028,2.12153144,41.38908317
426649.365,4582527.028,2.12153144,41.38908317
430804.953,4583373.808,2.17113432,41.39707828
430804.953,4583373.808,2.17113432,41.39707828
430804.953,4583373.808,2.17113432,41.39707828
431467.868,4588070.136,2.1785312,41.43943336
430851.922,4587928.231,2.17117519,41.43810244
430851.922,4587928.231,2.17117519,41.43810244
428427.45,4586473.164,2.14232979,41.42478473
428427.45,4586473.164,2.14232979,41.42478473
428427.45,4586473.164,2.14232979,41.42478473
430290.851,4580645.967,2.16529906,41.37246504
430290.851,4580645.967,2.16529906,41.37246504
430290.851,4580645.967,2.16529906,41.37246504
431337.137,4582019.069,2.17765358,41.38492219
431337.137,4582019.069,2.17765358,41.38492219
431337.137,4582019.069,2.17765358,41.38492219
425229.832,4582089.587,2.10460844,41.38501257
425229.832,4582089.587,2.10460844,41.38501257
428296.561,4586532.336,2.14075653,41.42530598
428296.561,4586532.336,2.14075653,41.42530598
428296.561,4586532.336,2.14075653,41.42530598
432743.595,4582267.161,2.19444594,41.38727558
432743.595,4582267.161,2.19444594,41.38727558
430983.769,4581098.839,2.1735325,41.37660368
430983.769,4581098.839,2.1735325,41.37660368
430983.769,4581098.839,2.1735325,41.37660368
429220.048,4586637.826,2.15179494,41.42633803
429220.048,4586637.826,2.15179494,41.42633803
430136.327,4582898.937,2.16319156,41.39274344
430136.327,4582898.937,2.16319156,41.39274344
428290.788,4584240.495,2.14095926,41.40466381
428290.788,4584240.495,2.14095926,41.40466381
433664.342,4584517.829,2.20521092,41.4076233
430228.01,4584092.678,2.16415049,41.40350303
430228.01,4584092.678,2.16415049,41.40350303
430228.01,4584092.678,2.16415049,41.40350303
427954.947,4582701.104,2.13712502,41.39076907
427954.947,4582701.104,2.13712502,41.39076907
428423.261,4581481.549,2.1428702,41.37982681
428423.261,4581481.549,2.1428702,41.37982681
426759.949,4583807.321,2.12269904,41.40062432
426759.949,4583807.321,2.12269904,41.40062432
428273.42,4583696.831,2.14081595,41.39976569
428273.42,4583696.831,2.14081595,41.39976569
432541.23,4586576.065,2.19154518,41.4260677
432541.23,4586576.065,2.19154518,41.4260677
428523.111,4583408.792,2.14383668,41.39719368
428523.111,4583408.792,2.14383668,41.39719368
431057.168,4583956.727,2.17408471,41.40235013
431057.168,4583956.727,2.17408471,41.40235013
427218.214,4584011.046,2.1281562,41.40250081
430272.36,4587731.06,2.16426132,41.43627645
430272.36,4587731.06,2.16426132,41.43627645
428970.849,4581553.162,2.14940987,41.38052036
428970.849,4581553.162,2.14940987,41.38052036
427504.457,4585298.725,2.13142592,41.41412426
427504.457,4585298.725,2.13142592,41.41412426
427504.457,4585298.725,2.13142592,41.41412426
428431.666,4586573.772,2.14236833,41.42569123
428431.666,4586573.772,2.14236833,41.42569123
430718.446,4588420.749,2.16952114,41.44252685
430718.446,4588420.749,2.16952114,41.44252685
431235.148,4583025.3,2.17631959,41.3939763
431235.148,4583025.3,2.17631959,41.3939763
431649.43,4587045.012,2.18082034,41.43021591
431649.43,4587045.012,2.18082034,41.43021591
429414.184,4587703.542,2.15399355,41.43595359
432177.347,4581332.409,2.18777859,41.37880893
432177.347,4581332.409,2.18777859,41.37880893
431457.138,4583406.898,2.17893153,41.3974322
431457.138,4583406.898,2.17893153,41.3974322
428270.55,4584213.391,2.14072038,41.40441788
428270.55,4584213.391,2.14072038,41.40441788
435033.445,4584725.51,2.2215676,41.40960573
435033.445,4584725.51,2.2215676,41.40960573
430187.139,4586714.881,2.16335879,41.42711671
428461.501,4586654.831,2.14271575,41.42642396
428461.501,4586654.831,2.14271575,41.42642396
427222.755,4582704.751,2.1283676,41.39073596
427222.755,4582704.751,2.1283676,41.39073596
427222.755,4582704.751,2.1283676,41.39073596
428663.934,4587128.151,2.14508229,41.43070496
428663.934,4587128.151,2.14508229,41.43070496
429364.838,4584699.097,2.15375409,41.4088894
429364.838,4584699.097,2.15375409,41.4088894
431558.693,4582921.934,2.1802011,41.39307293
431558.693,4582921.934,2.1802011,41.39307293
426848.127,4582296.782,2.12393637,41.38702756
426848.127,4582296.782,2.12393637,41.38702756
434579.475,4584910.184,2.21611648,41.4112322
434579.475,4584910.184,2.21611648,41.4112322
428505.87,4582846.363,2.1436969,41.39212655
428505.87,4582846.363,2.1436969,41.39212655
427180.418,4581358.774,2.12802311,41.37860945
427180.418,4581358.774,2.12802311,41.37860945
429514.176,4583218.133,2.15571321,41.39556401
429514.176,4583218.133,2.15571321,41.39556401
429514.176,4583218.133,2.15571321,41.39556401
431320.519,4580791.563,2.17759403,41.37386495
431320.519,4580791.563,2.17759403,41.37386495
433013.633,4588521.322,2.19698252,41.44362757
433013.633,4588521.322,2.19698252,41.44362757
427869.956,4585406.474,2.13578598,41.41512763
427869.956,4585406.474,2.13578598,41.41512763
426590.289,4575790.015,2.12164053,41.3284
426590.289,4575790.015,2.12164053,41.3284
433767.827,4588493.799,2.20601315,41.44344229
433767.827,4588493.799,2.20601315,41.44344229
429340.855,4578379.563,2.15420442,41.35196932
427269.906,4581441.242,2.12908328,41.3793603
427269.906,4581441.242,2.12908328,41.3793603
429261.572,4586137.345,2.15235041,41.42183406
429261.572,4586137.345,2.15235041,41.42183406
432314.572,4589102.134,2.18854974,41.44880008
432314.572,4589102.134,2.18854974,41.44880008
432314.572,4589102.134,2.18854974,41.44880008
430403.064,4582955.169,2.16637539,41.39327304
430403.064,4582955.169,2.16637539,41.39327304
432328.176,4581524.748,2.1895607,41.38055399
432869.806,4582348.982,2.19594629,41.38802306
432869.806,4582348.982,2.19594629,41.38802306
430080.794,4588135.461,2.16192175,41.43990207
430080.794,4588135.461,2.16192175,41.43990207
430641.861,4579587.946,2.16961707,41.36296607
430641.861,4579587.946,2.16961707,41.36296607
430326.426,4583211.666,2.16542922,41.39557659
430326.426,4583211.666,2.16542922,41.39557659
429513.961,4582145.905,2.15583549,41.38590679
429513.961,4582145.905,2.15583549,41.38590679
430168.582,4583213.161,2.16354109,41.39557635
430168.582,4583213.161,2.16354109,41.39557635
430168.582,4583213.161,2.16354109,41.39557635
430168.582,4583213.161,2.16354109,41.39557635
428363.12,4582059.665,2.14208266,41.38502835
428363.12,4582059.665,2.14208266,41.38502835
430987.16,4582551.3,2.17340752,41.38968588
430987.16,4582551.3,2.17340752,41.38968588
429177.803,4587818.313,2.15115102,41.43696646
429912.138,4582436.539,2.1605637,41.38855925
429912.138,4582436.539,2.1605637,41.38855925
431328.846,4586067.915,2.17709484,41.42138818
431328.846,4586067.915,2.17709484,41.42138818
431153.98,4586798.309,2.17491923,41.42795161
429802.634,4581408.405,2.15937326,41.37928962
429802.634,4581408.405,2.15937326,41.37928962
432285.574,4581840.351,2.18901597,41.38339296
432285.574,4581840.351,2.18901597,41.38339296
429315.102,4587927.895,2.15278146,41.43796553
429315.102,4587927.895,2.15278146,41.43796553
430303.249,4579227.374,2.16561043,41.35968924
430303.249,4579227.374,2.16561043,41.35968924
429737.738,4581724.845,2.15856052,41.38213403
429737.738,4581724.845,2.15856052,41.38213403
427575.967,4582577.493,2.13260722,41.3896217
427575.967,4582577.493,2.13260722,41.3896217
428270.55,4584213.391,2.14072038,41.40441788
428270.55,4584213.391,2.14072038,41.40441788
434731.89,4584332.532,2.21800231,41.40604182
434731.89,4584332.532,2.21800231,41.40604182
430147.356,4580948.369,2.16354847,41.37517623
430147.356,4580948.369,2.16354847,41.37517623
429819.394,4581767.804,2.15953203,41.38252808
429819.394,4581767.804,2.15953203,41.38252808
427101.501,4587210.281,2.12637431,41.4313043
427101.501,4587210.281,2.12637431,41.4313043
432984.805,4583568.611,2.19718659,41.39901755
432984.805,4583568.611,2.19718659,41.39901755
432497.544,4587657.677,2.19090156,41.43580576
432497.544,4587657.677,2.19090156,41.43580576
429430.093,4583191.251,2.15471064,41.39531451
429430.093,4583191.251,2.15471064,41.39531451
428389.44,4586359.406,2.14188843,41.42375677
428389.44,4586359.406,2.14188843,41.42375677
428389.44,4586359.406,2.14188843,41.42375677
426906.576,4583600.762,2.12447791,41.39877727
426906.576,4583600.762,2.12447791,41.39877727
428108.471,4581859.444,2.1390611,41.3832023
428108.471,4581859.444,2.1390611,41.3832023
428108.471,4581859.444,2.1390611,41.3832023
426378.625,4583534.615,2.11817094,41.39813333
426378.625,4583534.615,2.11817094,41.39813333
428965.775,4585702.938,2.14886204,41.41789542
428965.775,4585702.938,2.14886204,41.41789542
428965.775,4585702.938,2.14886204,41.41789542
428296.552,4577849.209,2.14178467,41.34710024
428296.552,4577849.209,2.14178467,41.34710024
431763.267,4588604.184,2.1820065,41.44426852
428885.894,4582593.132,2.14827183,41.38987951
428885.894,4582593.132,2.14827183,41.38987951
428436.592,4582129.896,2.142953,41.38566743
428436.592,4582129.896,2.142953,41.38566743
431008.75,4582322.703,2.1736918,41.38762882
431008.75,4582322.703,2.1736918,41.38762882
432169.339,4581624.906,2.18765007,41.3814427
432169.339,4581624.906,2.18765007,41.3814427
432169.339,4581624.906,2.18765007,41.3814427
432378.795,4581951.787,2.19011833,41.38440448
432378.795,4581951.787,2.19011833,41.38440448
431273.025,4584371.261,2.17661975,41.4061022
431273.025,4584371.261,2.17661975,41.4061022
428499.732,4582666.131,2.14364477,41.39050273
428499.732,4582666.131,2.14364477,41.39050273
428499.732,4582666.131,2.14364477,41.39050273
431379.842,4581118.42,2.17826633,41.37681393
431379.842,4581118.42,2.17826633,41.37681393
425615.835,4581133.221,2.10934203,41.3764348
425615.835,4581133.221,2.10934203,41.3764348
428416.857,4581807.666,2.14275508,41.38276347
428416.857,4581807.666,2.14275508,41.38276347
434513.589,4585066.809,2.21531126,41.41263752
434513.589,4585066.809,2.21531126,41.41263752
429938.148,4581711.735,2.16095863,41.38203344
429938.148,4581711.735,2.16095863,41.38203344
431873.347,4591155.099,2.18303611,41.46725299
431873.347,4591155.099,2.18303611,41.46725299
427182.434,4582398.224,2.12792223,41.38797155
427182.434,4582398.224,2.12792223,41.38797155
427182.434,4582398.224,2.12792223,41.38797155
427182.434,4582398.224,2.12792223,41.38797155
429042.337,4583824.885,2.14999845,41.40098728
429042.337,4583824.885,2.14999845,41.40098728
428602.61,4582502.687,2.14489446,41.38903979
428602.61,4582502.687,2.14489446,41.38903979
425773.035,4581961.264,2.11112024,41.38390715
425773.035,4581961.264,2.11112024,41.38390715
425773.035,4581961.264,2.11112024,41.38390715
428221.548,4582753.612,2.14030734,41.39126584
428221.548,4582753.612,2.14030734,41.39126584
431510.905,4588833.99,2.17895967,41.44631679
431510.905,4588833.99,2.17895967,41.44631679
429210.33,4583752.363,2.15201645,41.40034892
429210.33,4583752.363,2.15201645,41.40034892
429531.84,4587130.298,2.15546857,41.43080096
430948.881,4582872.679,2.17291306,41.39257715
430948.881,4582872.679,2.17291306,41.39257715
431905.402,4586258.163,2.18397231,41.42315078
431905.402,4586258.163,2.18397231,41.42315078
428875.943,4584366.28,2.14794441,41.40584871
428875.943,4584366.28,2.14794441,41.40584871
430656.756,4583941.386,2.16929667,41.4021775
430656.756,4583941.386,2.16929667,41.4021775
430656.756,4583941.386,2.16929667,41.4021775
430306.182,4584382.385,2.16505223,41.40611911
430748.143,4584030.445,2.17037965,41.40298751
430748.143,4584030.445,2.17037965,41.40298751
430208.677,4582391.902,2.16411535,41.38818301
430208.677,4582391.902,2.16411535,41.38818301
428134.361,4585621.646,2.13892386,41.41708929
428134.361,4585621.646,2.13892386,41.41708929
431363.279,4583313.928,2.1778194,41.39658684
431363.279,4583313.928,2.1778194,41.39658684
425436.774,4582420.616,2.10704246,41.38801321
425436.774,4582420.616,2.10704246,41.38801321
427269.906,4581441.242,2.12908328,41.3793603
427269.906,4581441.242,2.12908328,41.3793603
432490.307,4587856.851,2.19079268,41.43759904
432490.307,4587856.851,2.19079268,41.43759904
432490.307,4587856.851,2.19079268,41.43759904
431120.725,4587319.637,2.17446183,41.43264418
431120.725,4587319.637,2.17446183,41.43264418
427969.12,4585470.189,2.13696484,41.41571038
427969.12,4585470.189,2.13696484,41.41571038
427969.12,4585470.189,2.13696484,41.41571038
428423.261,4581481.549,2.1428702,41.37982681
428423.261,4581481.549,2.1428702,41.37982681
432115.589,4585273.076,2.18659805,41.41429621
432115.589,4585273.076,2.18659805,41.41429621
432115.589,4585273.076,2.18659805,41.41429621
432123.077,4586455.003,2.18655492,41.42494209
432123.077,4586455.003,2.18655492,41.42494209
432352.605,4587865.343,2.18914361,41.43766393
429844.787,4584373.978,2.15953361,41.40600323
427674.673,4583267.819,2.13370524,41.39584808
431460.948,4584179.194,2.17888962,41.40438836
431460.948,4584179.194,2.17888962,41.40438836
434723.774,4584307.912,2.21790787,41.40581941
434723.774,4584307.912,2.21790787,41.40581941
428983.643,4582689.634,2.14942957,41.3907573
428983.643,4582689.634,2.14942957,41.3907573
431047.219,4580373.322,2.17437377,41.37007459
431047.219,4580373.322,2.17437377,41.37007459
428787.039,4581740.072,2.14718987,41.38218754
428787.039,4581740.072,2.14718987,41.38218754
427073.37,4583527.259,2.12648186,41.39813042
427073.37,4583527.259,2.12648186,41.39813042
432533.615,4584838.162,2.19164802,41.41041429
432533.615,4584838.162,2.19164802,41.41041429
432533.615,4584838.162,2.19164802,41.41041429
432533.615,4584838.162,2.19164802,41.41041429
432533.615,4584838.162,2.19164802,41.41041429
431303.956,4580950.667,2.17737794,41.37529655
431303.956,4580950.667,2.17737794,41.37529655
432618.721,4588884.426,2.19221495,41.44686486
432618.721,4588884.426,2.19221495,41.44686486
425455.191,4582265.476,2.10728182,41.38661765
425455.191,4582265.476,2.10728182,41.38661765
425455.191,4582265.476,2.10728182,41.38661765
430411.157,4583904.052,2.16636306,41.40182002
430411.157,4583904.052,2.16636306,41.40182002
425730.67,4585506.588,2.11017847,41.41583434
425730.67,4585506.588,2.11017847,41.41583434
432908.119,4584275.127,2.19619096,41.40537456
432908.119,4584275.127,2.19619096,41.40537456
430590.233,4582764.013,2.16863594,41.39156754
430590.233,4582764.013,2.16863594,41.39156754
430073.96,4581405.408,2.1626181,41.37928627
430073.96,4581405.408,2.1626181,41.37928627
431089.062,4584377.386,2.17441831,41.40614161
431089.062,4584377.386,2.17441831,41.40614161
427714.854,4583654.888,2.13413961,41.39933787
427714.854,4583654.888,2.13413961,41.39933787
431882.442,4586202.057,2.1837039,41.4226435
431882.442,4586202.057,2.1837039,41.4226435
431882.442,4586202.057,2.1837039,41.4226435
431593.053,4588265.571,2.18000741,41.44120426
431593.053,4588265.571,2.18000741,41.44120426
429160.903,4583778.345,2.15142217,41.40057857
429160.903,4583778.345,2.15142217,41.40057857
430387.362,4582209.736,2.1662733,41.3865578
430387.362,4582209.736,2.1662733,41.3865578
430387.362,4582209.736,2.1662733,41.3865578
430081.213,4582619.591,2.16256464,41.39022267
430383.728,4583111.097,2.16612618,41.39467575
430383.728,4583111.097,2.16612618,41.39467575
430383.728,4583111.097,2.16612618,41.39467575
430922.487,4584531.395,2.172408,41.40751441
430922.487,4584531.395,2.172408,41.40751441
427811.242,4586707.434,2.13492813,41.42683953
427811.242,4586707.434,2.13492813,41.42683953
430658.003,4582415.709,2.16948638,41.38843632
430658.003,4582415.709,2.16948638,41.38843632
430658.003,4582415.709,2.16948638,41.38843632
430989.682,4580871.295,2.17362913,41.37455476
430989.682,4580871.295,2.17362913,41.37455476
430989.682,4580871.295,2.17362913,41.37455476
430443.152,4580944.446,2.16708581,41.37516653
430443.152,4580944.446,2.16708581,41.37516653
427884.668,4583176.476,2.13622785,41.39504426
427884.668,4583176.476,2.13622785,41.39504426
427135.105,4581702.426,2.12743993,41.38170048
427135.105,4581702.426,2.12743993,41.38170048
425346.532,4585348.872,2.10560193,41.41437826
425346.532,4585348.872,2.10560193,41.41437826
426998.274,4582457.093,2.12571269,41.38848506
426998.274,4582457.093,2.12571269,41.38848506
427976.267,4579539.99,2.13775583,41.36229997
427976.267,4579539.99,2.13775583,41.36229997
431022.559,4581149.126,2.17399061,41.37705993
431022.559,4581149.126,2.17399061,41.37705993
428870.108,4586365.725,2.14763939,41.42385641
428870.108,4586365.725,2.14763939,41.42385641
427642.195,4584065.087,2.13322144,41.40302583
427642.195,4584065.087,2.13322144,41.40302583
432294.332,4584205.804,2.18885609,41.40469869
432294.332,4584205.804,2.18885609,41.40469869
428224.399,4588969.609,2.13960337,41.44725096
428224.399,4588969.609,2.13960337,41.44725096
433044.669,4584829.294,2.19776313,41.41037717
433044.669,4584829.294,2.19776313,41.41037717
431058.409,4581427.909,2.17438756,41.37957392
431465.748,4583017.275,2.17907864,41.39392372
431465.748,4583017.275,2.17907864,41.39392372
430155.92,4582713.394,2.1634473,41.39107401
430757.91,4582404.967,2.17068246,41.38834818
